order_id,customer_id,order_date,items,shipping_address,total_amount
ORD0000233,CUST000003,2023-06-06,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""6081 Main St"", ""city"": ""New York"", ""zip"": ""89893""}",254.12
ORD0000234,CUST000080,2023-03-24,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""9788 Main St"", ""city"": ""Austin"", ""zip"": ""56718""}",1630.3
ORD0000235,CUST000004,2023-09-08,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""3303 Main St"", ""city"": ""San Francisco"", ""zip"": ""24824""}",1209.06
ORD0000236,CUST000085,2023-12-06,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""3943 Main St"", ""city"": ""San Francisco"", ""zip"": ""47677""}",1201.32
ORD0000237,CUST000084,2023-12-12,"[{""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}]","{""street"": ""3490 Main St"", ""city"": ""Austin"", ""zip"": ""92056""}",1709.12
ORD0000238,CUST000001,2023-11-30,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""2796 Main St"", ""city"": ""Chicago"", ""zip"": ""25933""}",1467.39
ORD0000239,CUST000099,2023-11-13,"[{""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""7633 Main St"", ""city"": ""Austin"", ""zip"": ""27973""}",1748.43
ORD0000240,CUST000057,2023-04-05,"[{""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": ""NaN""}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""3652 Main St"", ""city"": ""Chicago"", ""zip"": ""44460""}",nan
ORD0000241,CUST000007,2023-04-20,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""2932 Main St"", ""city"": ""San Francisco"", ""zip"": ""70625""}",5.32
ORD0000242,CUST000089,2023-10-08,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""3409 Main St"", ""city"": ""Seattle"", ""zip"": ""23604""}",1268.14
ORD0000243,CUST000037,2023-06-01,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""3808 Main St"", ""city"": ""Seattle"", ""zip"": ""60847""}",2200.76
ORD0000244,CUST000052,2023-12-14,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""6853 Main St"", ""city"": ""San Francisco"", ""zip"": ""13352""}",969.79
ORD0000245,CUST000020,2023-06-25,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""9780 Main St"", ""city"": ""Chicago"", ""zip"": ""15431""}",834.39
ORD0000246,CUST000069,2023-02-21,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""7914 Main St"", ""city"": ""San Francisco"", ""zip"": ""69503""}",271.8
ORD0000247,CUST000006,2023-08-28,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",1595.57
ORD0000248,CUST000072,2023-01-25,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""6631 Main St"", ""city"": ""Seattle"", ""zip"": ""73465""}",209.52
ORD0000249,CUST000026,2023-03-20,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""3247 Main St"", ""city"": ""San Francisco"", ""zip"": ""20169""}",1682.55
ORD0000250,CUST000083,2023-11-15,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",2141.65
ORD0000251,CUST000056,2023-04-17,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""7854 Main St"", ""city"": ""San Francisco"", ""zip"": ""96567""}",2685.48
ORD0000252,CUST000021,2023-12-04,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""189 Main St"", ""city"": ""Seattle"", ""zip"": ""30664""}",356.06
ORD0000253,CUST000083,2023-01-13,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",1094.22
ORD0000254,CUST000001,2023-07-07,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]",,177.33
ORD0000255,CUST000001,2023-06-30,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""2796 Main St"", ""city"": ""Chicago"", ""zip"": ""25933""}",59.11
ORD0000256,CUST000054,2023-04-21,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",1212.24
ORD0000257,CUST000054,2023-01-24,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",1419.01
ORD0000258,CUST000066,2023-10-28,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""8866 Main St"", ""city"": ""New York"", ""zip"": ""66188""}",1576.46
ORD0000259,CUST000029,2023-11-05,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""176 Main St"", ""city"": ""Austin"", ""zip"": ""46707""}",1156.61
ORD0000260,CUST000097,2023-05-19,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""115 Main St"", ""city"": ""New York"", ""zip"": ""54667""}",430.1
ORD0000261,CUST000045,2023-08-19,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""9504 Main St"", ""city"": ""Chicago"", ""zip"": ""30491""}",615.9
ORD0000262,CUST000092,2023-12-03,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""3075 Main St"", ""city"": ""Austin"", ""zip"": ""30353""}",951.34
ORD0000263,CUST000085,2023-03-27,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""3943 Main St"", ""city"": ""San Francisco"", ""zip"": ""47677""}",368.36
ORD0000264,CUST000019,2023-12-10,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": ""free""}]","{""street"": ""4571 Main St"", ""city"": ""Austin"", ""zip"": ""19218""}",327.74
ORD0000265,CUST000083,2023-03-19,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",1753.79
ORD0000266,CUST000025,2023-06-10,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]",,1398.32
ORD0000267,CUST000071,2023-06-25,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",80.9
ORD0000268,CUST000035,2023-03-17,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}]","{""street"": ""3299 Main St"", ""city"": ""New York"", ""zip"": ""92335""}",3079.21
ORD0000269,CUST000009,2023-01-29,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""375 Main St"", ""city"": ""New York"", ""zip"": ""17837""}",40.45
ORD0000270,CUST000032,2023-11-22,"[{""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""1141 Main St"", ""city"": ""New York"", ""zip"": ""87607""}",864.12
ORD0000271,CUST000014,2023-08-01,"[{""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""1411 Main St"", ""city"": ""Seattle"", ""zip"": ""63435""}",1704.22
ORD0000272,CUST000083,2023-09-04,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",1315.17
ORD0000273,CUST000027,2023-03-27,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""6503 Main St"", ""city"": ""Seattle"", ""zip"": ""60739""}",479.07
ORD0000274,CUST000060,2023-10-20,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""7676 Main St"", ""city"": ""Seattle"", ""zip"": ""38596""}",1137.68
ORD0000275,CUST000022,2023-11-03,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""6464 Main St"", ""city"": ""Seattle"", ""zip"": ""53734""}",1455.1
ORD0000276,CUST000072,2023-11-08,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""6631 Main St"", ""city"": ""Seattle"", ""zip"": ""73465""}",580.19
ORD0000277,CUST000068,2023-09-28,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""1228 Main St"", ""city"": ""New York"", ""zip"": ""76157""}",820.72
ORD0000278,CUST000082,2023-10-04,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""8103 Main St"", ""city"": ""Austin"", ""zip"": ""82605""}",548.24
ORD0000279,CUST000013,2023-10-07,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""5511 Main St"", ""city"": ""Seattle"", ""zip"": ""60914""}",118.22
ORD0000280,CUST000084,2023-10-12,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""3490 Main St"", ""city"": ""Austin"", ""zip"": ""92056""}",819.18
ORD0000281,CUST000042,2023-07-03,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": null}]","{""street"": ""6033 Main St"", ""city"": ""New York"", ""zip"": ""79782""}",40.45
ORD0000282,CUST000054,2023-06-27,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",1171.84
ORD0000283,CUST000089,2023-06-01,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""3409 Main St"", ""city"": ""Seattle"", ""zip"": ""23604""}",3501.64
ORD0000284,CUST000021,2023-07-12,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": ""free""}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""189 Main St"", ""city"": ""Seattle"", ""zip"": ""30664""}",689.38
ORD0000285,CUST000006,2023-06-09,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",2527.94
ORD0000286,CUST000055,2023-02-26,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""1566 Main St"", ""city"": ""San Francisco"", ""zip"": ""15564""}",922.92
ORD0000287,CUST000021,2023-10-14,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""189 Main St"", ""city"": ""Seattle"", ""zip"": ""30664""}",2595.93
ORD0000288,CUST000068,2023-07-02,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": ""free""}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""1228 Main St"", ""city"": ""New York"", ""zip"": ""76157""}",740.04
ORD0000289,CUST000080,2023-11-05,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""9788 Main St"", ""city"": ""Austin"", ""zip"": ""56718""}",643.19
ORD0000290,CUST000051,2023-11-27,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""5722 Main St"", ""city"": ""New York"", ""zip"": ""44385""}",69.84
ORD0000291,CUST000033,2023-12-04,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",1263.76
ORD0000292,CUST000038,2023-07-06,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""2560 Main St"", ""city"": ""Chicago"", ""zip"": ""32792""}",856.66
ORD0000293,CUST000003,2023-01-06,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""6081 Main St"", ""city"": ""New York"", ""zip"": ""89893""}",80.9
ORD0000294,CUST000076,2023-07-18,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""6671 Main St"", ""city"": ""San Francisco"", ""zip"": ""35867""}",806.25
ORD0000295,CUST000086,2023-01-06,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""6176 Main St"", ""city"": ""Austin"", ""zip"": ""54634""}",121.35
ORD0000296,CUST000034,2023-11-08,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""7764 Main St"", ""city"": ""San Francisco"", ""zip"": ""97816""}",1010.45
ORD0000297,CUST000059,2023-03-15,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]",,385.72
ORD0000298,CUST000080,2023-08-05,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""9788 Main St"", ""city"": ""Austin"", ""zip"": ""56718""}",894.78
ORD0000299,CUST000003,2023-11-24,"[{""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""6081 Main St"", ""city"": ""New York"", ""zip"": ""89893""}",940.56
ORD0000300,CUST000063,2023-04-09,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": ""NaN""}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""7315 Main St"", ""city"": ""Chicago"", ""zip"": ""91996""}",nan
ORD0000301,CUST000084,2023-02-15,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""3490 Main St"", ""city"": ""Austin"", ""zip"": ""92056""}",2379.21
ORD0000302,CUST000077,2023-06-30,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""8725 Main St"", ""city"": ""New York"", ""zip"": ""90495""}",1011.07
ORD0000303,CUST000031,2023-09-11,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""9550 Main St"", ""city"": ""San Francisco"", ""zip"": ""77959""}",21.28
ORD0000304,CUST000083,2023-08-21,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",118.22
ORD0000305,CUST000050,2023-02-13,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",352.4
ORD0000306,CUST000066,2023-07-22,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""8866 Main St"", ""city"": ""New York"", ""zip"": ""66188""}",653.35
ORD0000307,CUST000096,2023-06-14,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""6813 Main St"", ""city"": ""San Francisco"", ""zip"": ""34203""}",1147.08
ORD0000308,CUST000058,2023-02-27,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": ""NaN""}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""1735 Main St"", ""city"": ""New York"", ""zip"": ""42921""}",nan
ORD0000309,CUST000052,2023-07-23,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]",,1065.28
ORD0000310,CUST000018,2023-02-21,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""3926 Main St"", ""city"": ""New York"", ""zip"": ""58412""}",400.44
ORD0000311,CUST000052,2023-01-24,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""6853 Main St"", ""city"": ""San Francisco"", ""zip"": ""13352""}",1563.57
